usuario_id,contenido_id,tipo_contenido,fecha_like,tipo,desde_movil
466,776,Post,2020-03-17,❤️,True
1193,812,Post,2022-11-18,🔥,False
1111,1036,Post,2021-09-10,😂,True
33,585,Post,2023-06-18,😢,False
1410,1148,Post,2023-01-29,❤️,False
1359,1031,Post,2022-03-09,😡,False
916,973,Post,2024-04-04,👍,False
1181,501,Post,2020-07-17,🔥,True
1078,698,Post,2022-04-25,❤️,True
1322,112,Post,2024-03-09,❤️,False
636,835,Post,2023-08-25,👍,False
1460,972,Post,2024-06-04,😡,False
843,912,Post,2020-09-04,🔥,False
1076,140,Post,2024-11-08,😡,False
441,849,Post,2023-03-02,🔥,True
461,1176,Post,2023-07-11,😂,False
1306,672,Post,2024-10-25,😡,True
1443,133,Post,2022-02-26,👍,False
898,355,Post,2022-10-24,❤️,False
1291,106,Post,2020-08-12,👍,False
944,438,Post,2023-03-06,😢,False
1170,866,Post,2020-12-25,❤️,False
1382,403,Post,2024-08-16,😡,False
724,599,Post,2022-03-03,😡,False
1391,952,Post,2022-07-03,😡,True
1450,981,Post,2022-10-09,😡,True
277,42,Post,2020-05-29,👍,True
48,62,Post,2021-09-14,👍,False
365,1034,Post,2024-01-18,😢,False
1221,119,Post,2023-03-27,😢,True
655,176,Post,2023-03-29,😂,False
663,697,Post,2022-05-19,👍,False
1194,88,Post,2024-04-28,😡,False
912,202,Post,2020-08-08,🔥,True
1360,1048,Post,2021-03-18,👍,True
1461,544,Post,2022-07-02,🔥,False
1055,991,Post,2021-08-30,❤️,False
321,358,Post,2023-01-15,😢,False
1476,808,Post,2020-04-29,😢,False
1442,264,Post,2022-03-13,😡,False
1058,407,Post,2021-11-12,👍,False
236,936,Post,2023-10-17,👍,False
319,680,Post,2025-01-19,👍,True
1337,445,Post,2022-03-27,😂,True
482,671,Post,2023-05-24,❤️,False
949,765,Post,2024-10-11,🔥,False
1393,992,Post,2022-01-24,😢,False
436,514,Post,2022-09-12,🔥,True
795,686,Post,2020-06-15,😡,False
661,99,Post,2021-06-20,❤️,True
19,614,Post,2021-01-09,🔥,False
1228,189,Post,2021-03-14,😂,True
964,978,Post,2020-05-25,👍,True
1045,62,Post,2022-06-10,😢,True
1353,1181,Post,2023-02-04,😡,True
986,542,Post,2022-09-09,😢,False
1450,845,Post,2025-01-02,😡,False
1370,560,Post,2024-07-28,😢,True
185,941,Post,2020-07-02,👍,True
594,472,Post,2022-08-07,😂,False
867,1025,Post,2023-06-18,🔥,True
104,447,Post,2020-05-17,❤️,False
404,793,Post,2023-07-06,😡,False
1465,296,Post,2023-03-18,😂,False
1090,913,Post,2021-09-30,🔥,False
1003,424,Post,2022-10-04,😂,True
972,1148,Post,2025-01-30,👍,True
1355,1023,Post,2021-12-18,❤️,True
1337,610,Post,2020-04-29,😢,False
549,851,Post,2023-10-02,🔥,True
376,776,Post,2023-08-25,👍,False
1249,420,Post,2023-11-14,🔥,False
1373,485,Post,2021-10-31,👍,False
361,904,Post,2022-10-15,😂,False
1430,611,Post,2021-03-18,😂,True
1189,79,Post,2023-09-08,😡,False
131,690,Post,2023-05-09,😢,False
446,34,Post,2020-08-11,👍,False
412,799,Post,2023-05-02,❤️,True
111,735,Post,2022-11-26,🔥,True
797,531,Post,2024-05-06,👍,False
1046,947,Post,2023-12-23,🔥,True
616,1027,Post,2021-10-08,👍,True
419,746,Post,2025-01-16,❤️,False
1294,505,Post,2020-06-29,😡,False
748,328,Post,2022-05-16,😢,True
1220,650,Post,2023-03-16,😡,False
903,944,Post,2023-01-06,😢,True
686,739,Post,2022-09-01,😂,True
972,183,Post,2021-10-14,❤️,False
1248,197,Post,2023-09-11,😂,False
1442,1125,Post,2021-09-26,❤️,False
20,102,Post,2022-01-15,🔥,True
1176,507,Post,2021-10-17,❤️,True
435,264,Post,2020-11-02,😢,True
965,537,Post,2021-12-14,😢,True
321,132,Post,2020-10-12,❤️,False
1117,1098,Post,2021-06-23,😂,True
737,1024,Post,2020-10-14,😢,True
1420,278,Post,2020-07-20,🔥,True
1078,545,Post,2024-11-16,❤️,False
130,724,Post,2021-03-18,😢,True
969,893,Post,2021-02-25,🔥,False
689,1143,Post,2020-07-01,😡,True
318,451,Post,2021-12-30,🔥,False
741,266,Post,2024-10-08,🔥,False
1140,1005,Post,2024-04-24,🔥,True
896,400,Post,2024-02-29,👍,True
303,1121,Post,2021-10-11,🔥,True
1246,457,Post,2024-10-24,❤️,False
295,1113,Post,2020-05-17,😢,False
213,768,Post,2020-06-09,🔥,True
719,840,Post,2023-12-13,😂,False
321,841,Post,2024-05-26,😡,False
1022,545,Post,2024-11-27,😢,False
1385,738,Post,2024-07-18,😂,True
932,310,Post,2020-12-14,😡,True
211,21,Post,2025-01-05,👍,False
1487,101,Post,2023-07-31,😡,True
1106,984,Post,2024-11-05,😂,False
636,719,Post,2024-01-03,👍,False
1112,228,Post,2020-03-30,🔥,True
656,1085,Post,2023-09-11,👍,True
4,1152,Post,2023-06-07,🔥,False
997,1008,Post,2023-10-23,😂,False
1024,892,Post,2024-06-26,👍,True
915,1089,Post,2024-06-19,🔥,False
772,398,Post,2022-09-09,😢,False
796,677,Post,2021-11-08,❤️,True
480,616,Post,2021-10-27,😢,False
567,1176,Post,2020-11-26,😢,True
407,983,Post,2023-11-03,😡,True
320,882,Post,2022-11-17,❤️,True
1262,153,Post,2020-06-05,😂,True
372,448,Post,2024-10-08,😢,False
424,1126,Post,2021-12-21,🔥,False
502,591,Post,2022-01-25,😂,True
662,338,Post,2024-09-06,👍,False
18,655,Post,2020-09-18,🔥,True
518,970,Post,2021-09-07,❤️,False
55,980,Post,2024-04-28,🔥,False
336,156,Post,2021-05-06,😂,False
1204,997,Post,2022-08-25,😢,True
840,774,Post,2020-07-13,👍,False
1190,236,Post,2021-01-26,😡,True
900,611,Post,2022-06-12,😢,True
797,893,Post,2020-08-13,😂,True
1258,904,Post,2023-03-20,🔥,False
1074,923,Post,2022-09-30,😂,False
1341,742,Post,2021-11-06,😢,True
502,232,Post,2022-02-10,🔥,False
538,541,Post,2022-07-13,🔥,False
133,892,Post,2023-05-11,❤️,False
371,695,Post,2024-07-19,😢,False
978,977,Post,2024-08-02,😢,False
486,899,Post,2022-05-29,🔥,True
163,291,Post,2024-03-22,❤️,False
1056,933,Post,2022-03-28,😢,False
786,149,Post,2024-07-14,😡,True
1123,1153,Post,2022-07-20,😡,False
681,765,Post,2022-04-06,😢,True
260,384,Post,2022-11-05,😡,True
1310,59,Post,2021-12-23,👍,False
1207,26,Post,2024-04-18,😂,False
719,233,Post,2021-08-31,😢,True
778,660,Post,2023-04-12,😡,False
583,67,Post,2024-07-21,😂,True
1171,459,Post,2020-04-05,😂,False
379,595,Post,2020-12-02,😢,True
1347,962,Post,2023-01-05,👍,True
386,480,Post,2022-02-16,❤️,True
833,689,Post,2023-04-16,❤️,True
762,399,Post,2024-08-02,🔥,False
1255,968,Post,2022-07-19,😂,True
1169,811,Post,2025-01-04,❤️,True
1496,246,Post,2023-09-01,😡,False
1,1076,Post,2021-06-14,😢,False
1289,667,Post,2020-04-21,🔥,False
1033,1131,Post,2020-06-14,❤️,False
390,953,Post,2021-11-22,😢,True
98,961,Post,2021-09-14,😢,True
1190,1056,Post,2022-01-23,🔥,True
896,789,Post,2020-06-14,😢,True
1166,1024,Post,2021-07-14,🔥,False
1031,668,Post,2020-03-30,😂,True
114,599,Post,2021-02-06,😂,False
1356,95,Post,2021-04-22,😢,True
1231,819,Post,2023-05-20,❤️,True
1406,168,Post,2024-09-17,👍,False
1254,474,Post,2023-07-18,🔥,True
1413,303,Post,2020-09-01,😢,False
303,919,Post,2021-02-03,😡,True
708,594,Post,2024-05-01,😢,True
33,682,Post,2022-02-06,😡,False
1374,161,Post,2024-06-20,🔥,False
872,1024,Post,2023-03-04,👍,True
940,906,Post,2022-11-26,😂,True
1197,1129,Post,2023-04-02,🔥,False
338,570,Post,2023-03-31,🔥,False
1134,186,Post,2023-03-01,🔥,False
1374,71,Post,2020-07-28,😡,False
15,1014,Post,2023-02-03,😂,False
411,1128,Post,2020-12-17,👍,False
401,803,Post,2024-10-11,😂,False
291,896,Post,2020-12-07,😡,True
1269,760,Post,2024-02-14,👍,False
1430,50,Post,2023-05-11,😂,True
389,94,Post,2020-12-06,😢,False
919,373,Post,2022-09-17,👍,True
1096,219,Post,2021-07-04,😂,False
1122,497,Post,2023-06-09,😡,False
58,376,Post,2023-09-20,😢,False
460,922,Post,2021-05-01,😡,True
229,592,Post,2022-09-02,🔥,True
636,173,Post,2022-10-02,❤️,False
212,982,Post,2022-01-30,❤️,True
873,394,Post,2023-08-28,😡,True
1084,762,Post,2024-05-11,😡,True
69,836,Post,2024-03-19,😡,False
1400,1028,Post,2020-03-06,❤️,False
1057,254,Post,2022-05-05,😢,False
332,408,Post,2020-11-30,😡,False
872,689,Post,2020-11-21,🔥,False
95,818,Post,2020-04-15,😢,False
761,717,Post,2024-06-01,😡,False
920,499,Post,2020-06-30,🔥,False
596,206,Post,2020-08-09,👍,False
1309,906,Post,2021-09-03,😢,True
725,25,Post,2023-07-01,😂,True
367,673,Post,2022-07-01,🔥,True
53,1108,Post,2021-01-11,😂,False
1083,917,Post,2021-11-17,❤️,True
702,993,Post,2022-11-21,😡,False
737,968,Post,2024-03-16,🔥,True
96,1079,Post,2022-05-09,👍,True
591,234,Post,2024-08-17,👍,False
176,758,Post,2023-03-17,👍,False
621,1188,Post,2023-08-06,❤️,True
832,777,Post,2022-06-01,👍,True
877,235,Post,2021-05-04,👍,False
1301,752,Post,2023-04-26,🔥,False
895,183,Post,2021-06-06,❤️,False
35,565,Post,2024-05-02,😢,False
93,87,Post,2023-01-13,👍,False
688,1131,Post,2021-12-24,😂,True
1313,1135,Post,2020-12-02,😡,True
267,979,Post,2023-12-03,👍,False
1169,77,Post,2024-04-22,🔥,False
636,631,Post,2025-02-13,😡,True
681,896,Post,2020-10-01,🔥,False
1426,1037,Post,2020-03-17,👍,True
1343,807,Post,2023-03-28,❤️,True
827,600,Post,2022-02-12,😢,True
338,624,Post,2023-11-29,😂,False
1045,200,Post,2021-08-22,😢,True
1074,453,Post,2023-03-14,❤️,False
133,608,Post,2023-08-23,🔥,True
534,558,Post,2023-01-29,🔥,False
823,508,Post,2023-06-05,🔥,True
84,72,Post,2022-01-21,😂,False
434,1124,Post,2021-12-04,👍,False
1437,1127,Post,2024-05-18,😡,False
1016,340,Post,2021-11-01,😂,True
618,21,Post,2022-05-05,🔥,False
225,897,Post,2021-10-12,👍,False
432,151,Post,2022-10-08,😢,True
1209,1027,Post,2024-10-20,👍,False
833,1093,Post,2024-11-10,😡,True
457,37,Post,2020-10-13,❤️,False
778,223,Post,2020-09-01,🔥,True
1126,197,Post,2020-05-14,😂,True
208,781,Post,2020-06-01,😂,False
535,838,Post,2020-05-12,😢,True
758,900,Post,2021-08-02,❤️,True
318,716,Post,2022-04-15,❤️,False
222,261,Post,2021-08-28,😢,False
1216,1026,Post,2020-05-04,😢,False
353,332,Post,2020-10-07,😡,False
1021,1197,Post,2021-04-12,😂,False
574,746,Post,2023-12-22,👍,True
1293,1156,Post,2024-01-31,🔥,False
246,955,Post,2023-05-07,❤️,True
184,690,Post,2020-05-23,😢,True
869,76,Post,2023-06-18,😂,True
784,169,Post,2023-07-16,😂,False
918,180,Post,2021-04-13,😢,False
76,543,Post,2023-04-30,😂,True
758,380,Post,2025-02-07,😢,False
582,707,Post,2023-04-21,🔥,True
1228,849,Post,2024-02-27,🔥,False
1492,756,Post,2024-10-12,😂,True
1352,1175,Post,2024-03-03,👍,True
1496,949,Post,2022-09-02,😡,True
521,1037,Post,2022-09-09,😢,False
277,43,Post,2021-02-05,😡,True
1122,394,Post,2020-12-23,😢,True
1217,804,Post,2021-04-02,😂,True
640,356,Post,2024-06-06,😢,False
5,996,Post,2022-10-18,😂,True
637,895,Post,2024-06-01,😂,False
7,349,Post,2022-08-05,😢,True
390,722,Post,2021-08-21,❤️,False
318,667,Post,2020-12-12,😂,False
790,177,Post,2024-04-08,😡,True
294,882,Post,2021-08-23,🔥,True
181,426,Post,2024-04-15,😡,False
252,738,Post,2022-04-23,😂,True
19,1179,Post,2021-06-01,🔥,False
560,272,Post,2020-10-24,🔥,False
290,986,Post,2022-05-02,😂,True
754,824,Post,2020-08-14,😡,True
1046,561,Post,2022-08-06,🔥,True
1428,28,Post,2024-03-05,😢,True
965,148,Post,2024-11-21,❤️,False
386,421,Post,2024-12-11,😂,True
1418,378,Post,2020-11-19,🔥,True
1001,1085,Post,2021-11-16,👍,True
311,833,Post,2023-10-31,😢,True
925,507,Post,2024-03-26,❤️,True
839,257,Post,2021-02-03,😢,False
1477,880,Post,2023-11-13,😢,False
890,688,Post,2020-09-30,😡,True
1190,600,Post,2023-09-15,😢,False
1312,938,Post,2024-08-13,😂,True
1178,593,Post,2022-08-29,😂,True
150,413,Post,2024-06-09,😢,False
710,1014,Post,2024-12-21,❤️,False
838,1034,Post,2020-10-17,😂,True
1407,677,Post,2021-06-14,❤️,False
1330,866,Post,2023-06-02,😢,True
383,66,Post,2022-02-26,❤️,True
813,253,Post,2024-09-02,🔥,True
220,991,Post,2021-03-26,😢,True
700,499,Post,2023-12-29,😂,True
425,1136,Post,2022-10-11,🔥,True
388,409,Post,2020-11-21,👍,False
1362,197,Post,2022-10-05,😡,True
216,816,Post,2023-02-18,😢,False
1108,24,Post,2023-01-30,❤️,True
868,277,Post,2020-03-06,😡,True
245,455,Post,2024-02-11,😡,False
398,148,Post,2022-03-10,👍,False
566,494,Post,2021-12-12,😡,False
1115,194,Post,2021-10-26,😂,False
504,533,Post,2020-07-17,👍,False
1188,173,Post,2024-08-02,👍,False
874,26,Post,2024-03-16,😡,False
376,483,Post,2020-07-19,🔥,False
724,123,Post,2022-01-15,😂,False
78,290,Post,2024-07-10,😢,True
294,637,Post,2021-07-11,😢,True
297,690,Post,2022-06-26,👍,True
873,204,Post,2021-08-06,❤️,False
89,852,Post,2024-10-20,❤️,True
124,1085,Post,2023-03-21,😂,True
159,662,Post,2021-06-24,😢,False
1335,37,Post,2024-05-16,😢,True
1453,1073,Post,2020-08-28,👍,True
1156,979,Post,2022-08-21,🔥,False
377,866,Post,2023-12-12,😡,False
857,767,Post,2022-02-13,👍,True
858,1132,Post,2022-07-07,👍,False
1142,336,Post,2022-10-04,👍,False
86,907,Post,2022-10-03,❤️,False
402,111,Post,2023-06-21,😡,False
170,575,Post,2021-12-08,❤️,True
400,21,Post,2022-08-29,😡,True
54,107,Post,2023-05-30,😂,False
363,815,Post,2022-05-16,👍,False
15,364,Post,2024-03-30,🔥,False
1009,585,Post,2022-05-06,😡,False
1338,920,Post,2024-12-29,😡,True
130,474,Post,2023-11-03,❤️,False
468,1092,Post,2023-01-11,👍,False
357,313,Post,2024-12-24,😡,True
355,277,Post,2021-03-08,😡,False
1374,358,Post,2022-04-10,😂,False
77,230,Post,2020-12-28,😂,True
1128,606,Post,2020-11-10,😢,False
598,481,Post,2020-04-10,🔥,True
1037,1100,Post,2020-10-01,😢,False
740,550,Post,2023-04-27,😢,True
118,974,Post,2021-03-26,🔥,True
553,878,Post,2021-07-23,❤️,False
842,1072,Post,2020-10-12,❤️,False
718,737,Post,2024-09-02,🔥,False
1328,35,Post,2020-12-11,😂,False
1115,500,Post,2023-02-20,😡,False
740,80,Post,2025-02-16,👍,False
952,65,Post,2023-03-06,😡,True
1499,386,Post,2024-10-01,👍,False
297,195,Post,2024-09-06,🔥,True
465,743,Post,2020-10-07,😡,True
580,396,Post,2021-07-19,❤️,True
226,768,Post,2021-10-25,🔥,False
1190,862,Post,2023-10-10,😂,True
237,100,Post,2024-12-03,👍,False
831,64,Post,2024-08-19,👍,True
428,670,Post,2023-08-28,❤️,True
891,341,Post,2023-06-03,❤️,False
112,1162,Post,2020-06-07,❤️,True
795,566,Post,2024-06-22,❤️,False
817,465,Post,2024-11-08,❤️,True
777,194,Post,2021-08-16,😂,True
1126,320,Post,2022-02-16,❤️,True
16,131,Post,2021-05-31,😢,True
1416,920,Post,2022-03-03,👍,False
649,953,Post,2023-04-25,🔥,False
95,685,Post,2021-01-05,👍,False
60,1135,Post,2020-10-05,👍,True
12,682,Post,2022-04-01,😢,False
477,734,Post,2025-02-18,❤️,False
463,748,Post,2022-12-13,😡,False
179,967,Post,2021-07-22,😢,True
741,373,Post,2021-08-15,😂,True
492,58,Post,2022-11-24,❤️,True
1080,771,Post,2022-05-27,😢,True
112,813,Post,2025-01-17,😢,False
868,45,Post,2022-08-03,❤️,False
1191,344,Post,2023-03-25,❤️,False
913,902,Post,2023-12-23,😢,False
167,617,Post,2020-04-25,😡,True
753,965,Post,2021-12-06,👍,False
691,393,Post,2020-10-31,❤️,True
1461,1016,Post,2024-02-24,🔥,False
1422,713,Post,2023-07-29,❤️,False
250,647,Post,2024-10-17,😡,False
1071,1074,Post,2021-01-10,😡,True
822,1135,Post,2020-08-17,❤️,True
978,217,Post,2020-11-21,😂,True
192,137,Post,2021-12-23,😂,True
1482,539,Post,2021-07-01,👍,True
600,1026,Post,2022-07-09,😂,False
626,853,Post,2024-02-24,😢,True
153,418,Post,2020-08-11,😢,True
963,541,Post,2024-03-30,👍,True
1398,840,Post,2021-10-02,😢,False
636,651,Post,2020-08-20,🔥,True
1112,721,Post,2024-07-01,😢,True
394,521,Post,2020-12-29,👍,True
1331,186,Post,2022-08-22,😢,False
183,946,Post,2020-10-27,👍,False
214,423,Post,2022-07-06,🔥,True
233,213,Post,2021-09-08,🔥,True
926,437,Post,2022-01-18,😡,True
186,1070,Post,2023-11-20,🔥,True
932,333,Post,2023-03-14,👍,True
652,963,Post,2023-11-18,😡,False
733,865,Post,2022-07-01,😂,True
63,131,Post,2023-01-27,😡,True
1364,650,Post,2022-06-25,😂,True
817,118,Post,2023-05-03,🔥,False
1133,305,Post,2021-03-12,😂,True
252,863,Post,2023-11-28,😂,True
556,354,Post,2022-02-15,😂,True
251,520,Post,2021-10-20,😢,False
598,811,Post,2020-03-12,😢,True
563,1082,Post,2020-09-21,❤️,True
469,128,Post,2023-08-11,🔥,False
602,259,Post,2023-01-13,🔥,True
163,866,Post,2022-05-20,😡,False
820,113,Post,2024-06-21,❤️,False
201,693,Post,2024-01-11,😡,True
488,572,Post,2023-06-28,🔥,False
801,653,Post,2023-04-17,❤️,True
1015,588,Post,2023-12-21,😢,False
666,386,Post,2024-08-31,❤️,True
888,554,Post,2020-12-02,😡,False
20,881,Post,2023-04-25,👍,False
1323,590,Post,2024-12-11,👍,True
1416,437,Post,2020-10-11,😢,True
459,596,Post,2023-09-25,🔥,False
496,216,Post,2023-06-24,🔥,True
1017,1113,Post,2023-02-27,😡,True
1309,991,Post,2023-01-04,😡,False
1181,658,Post,2020-12-10,😢,False
110,229,Post,2023-11-19,😡,True
29,562,Post,2021-05-21,👍,False
1299,570,Post,2024-11-23,🔥,False
1001,628,Post,2023-06-12,😢,True
488,548,Post,2022-04-14,🔥,True
761,961,Post,2021-06-18,❤️,False
1235,979,Post,2020-10-20,👍,True
1362,874,Post,2021-12-30,😡,False
320,744,Post,2023-11-05,❤️,True
1364,991,Post,2020-08-08,😂,True
521,9,Post,2021-02-13,😡,True
971,38,Post,2024-03-27,👍,True
1062,671,Post,2020-12-11,😡,False
1141,1173,Post,2022-09-27,🔥,False
551,37,Post,2024-04-07,🔥,False
347,1157,Post,2021-07-07,👍,False
1484,726,Post,2021-08-18,👍,False
990,1169,Post,2021-03-21,❤️,True
1087,547,Post,2022-07-27,😢,True
800,816,Post,2022-12-19,😡,True
813,421,Post,2021-11-09,🔥,True
590,158,Post,2020-12-28,😢,True
186,710,Post,2024-12-14,😂,True
1414,781,Post,2023-08-08,❤️,False
1051,54,Post,2022-11-08,😡,True
807,1029,Post,2020-11-04,❤️,True
252,308,Post,2023-06-04,🔥,True
943,1194,Post,2022-07-21,😂,True
1136,305,Post,2022-08-16,❤️,True
495,167,Post,2020-12-27,❤️,False
800,996,Post,2024-10-22,😢,True
710,5,Post,2020-04-14,🔥,True
1064,705,Post,2022-12-27,😢,True
870,359,Post,2022-06-07,🔥,False
1433,238,Post,2020-03-29,😂,True
389,572,Post,2020-05-22,❤️,False
1337,1013,Post,2024-07-26,❤️,True
413,647,Post,2022-12-02,🔥,False
477,1004,Post,2022-01-24,😂,True
208,634,Post,2024-07-22,🔥,True
25,518,Post,2020-04-08,❤️,True
900,489,Post,2022-06-23,😢,False
230,757,Post,2021-07-05,🔥,False
135,589,Post,2020-04-25,❤️,False
104,675,Post,2024-02-13,😡,True
1359,676,Post,2023-07-16,❤️,True
1177,746,Post,2021-01-23,😂,False
1013,459,Post,2020-06-20,😢,False
1376,374,Post,2024-02-03,😢,True
943,1199,Post,2024-10-05,😂,False
306,456,Post,2023-10-11,😡,True
865,147,Post,2022-12-14,❤️,True
175,491,Post,2025-01-20,😂,True
209,151,Post,2020-10-30,❤️,True
104,219,Post,2022-01-28,👍,False
673,385,Post,2021-01-03,😂,True
365,533,Post,2021-01-18,😢,False
1076,591,Post,2024-11-18,🔥,True
350,433,Post,2024-05-27,❤️,True
372,468,Post,2020-05-04,❤️,True
1143,992,Post,2024-08-09,❤️,False
1442,972,Post,2024-01-22,👍,False
425,1198,Post,2024-07-27,👍,True
984,25,Post,2020-10-20,😡,False
1151,901,Post,2022-12-28,😡,True
983,348,Post,2023-12-17,👍,True
229,869,Post,2022-05-16,🔥,True
288,770,Post,2025-02-15,🔥,True
1057,14,Post,2021-03-06,😡,True
915,139,Post,2023-09-29,😂,True
1280,475,Post,2024-04-14,👍,False
1113,618,Post,2020-09-22,😂,True
1107,7,Post,2023-10-04,❤️,False
1307,570,Post,2022-11-17,🔥,False
474,1114,Post,2023-11-04,👍,True
458,428,Post,2024-03-02,😢,True
1375,513,Post,2020-07-27,😡,False
811,347,Post,2025-01-17,😂,False
642,632,Post,2024-08-17,👍,False
1000,32,Post,2023-10-24,👍,False
477,730,Post,2023-10-25,😂,True
419,541,Post,2024-05-04,😡,True
1367,255,Post,2024-10-20,😡,True
1368,1138,Post,2024-09-14,❤️,True
1060,660,Post,2022-12-16,👍,True
1494,1096,Post,2021-02-27,😂,False
986,1134,Post,2023-10-09,❤️,False
1056,996,Post,2024-11-01,🔥,False
449,952,Post,2021-08-31,👍,False
873,604,Post,2020-05-07,👍,False
481,444,Post,2021-11-12,🔥,True
914,34,Post,2024-11-20,😢,False
853,1011,Post,2023-04-13,👍,False
437,478,Post,2021-05-24,👍,True
1174,142,Post,2024-07-16,🔥,False
1428,192,Post,2023-04-07,👍,False
691,452,Post,2024-02-19,👍,True
1004,421,Post,2022-09-11,🔥,True
390,524,Post,2020-08-31,🔥,True
472,999,Post,2020-09-18,😢,True
956,18,Post,2023-01-08,❤️,False
1172,433,Post,2022-08-10,👍,False
200,1103,Post,2020-11-11,😡,True
105,30,Post,2023-04-13,😂,False
1060,266,Post,2020-04-22,👍,False
295,198,Post,2023-07-19,😢,True
554,920,Post,2024-07-11,🔥,False
261,612,Post,2025-02-17,😢,False
980,500,Post,2024-11-23,❤️,False
658,125,Post,2023-01-17,😢,False
276,1179,Post,2020-11-29,🔥,True
687,449,Post,2021-01-19,😢,False
1279,246,Post,2024-10-09,❤️,True
923,326,Post,2024-11-09,🔥,True
1273,708,Post,2020-12-05,😢,True
480,643,Post,2020-11-02,🔥,False
23,1101,Post,2023-05-23,👍,False
1106,539,Post,2024-04-27,😂,False
892,669,Post,2024-09-14,🔥,False
1428,1104,Post,2024-04-27,👍,False
540,603,Post,2021-11-07,❤️,True
645,534,Post,2022-06-19,👍,False
174,758,Post,2024-07-02,🔥,False
860,992,Post,2020-08-16,😂,True
1156,357,Post,2024-11-29,👍,True
1494,807,Post,2022-11-17,🔥,False
648,498,Post,2021-02-22,👍,True
147,459,Post,2022-04-20,😂,True
621,69,Post,2023-08-03,😂,True
794,981,Post,2023-08-26,👍,True
522,557,Post,2024-01-02,😢,False
634,1064,Post,2023-05-04,😂,True
101,28,Post,2024-01-19,👍,False
77,47,Post,2021-01-02,😂,False
522,735,Post,2023-05-23,😂,False
789,1083,Post,2025-01-05,❤️,False
1499,1097,Post,2022-11-05,😢,False
349,740,Post,2022-08-16,😢,True
578,1130,Post,2020-05-11,😡,True
578,812,Post,2021-05-07,😢,True
648,909,Post,2021-10-14,😢,True
171,395,Post,2020-12-13,😡,True
1427,964,Post,2021-11-10,😡,False
163,183,Post,2022-08-06,😡,True
350,219,Post,2021-09-20,😢,False
363,764,Post,2023-06-06,👍,True
754,1160,Post,2024-12-01,😂,True
632,493,Post,2021-10-28,👍,False
45,900,Post,2023-05-29,👍,False
526,146,Post,2025-02-25,🔥,False
1401,563,Post,2023-01-30,😢,False
1479,794,Post,2024-01-31,❤️,True
1282,82,Post,2020-12-17,🔥,True
321,507,Post,2022-01-09,👍,False
824,967,Post,2023-02-27,👍,True
742,630,Post,2024-02-06,😢,True
847,1045,Post,2020-05-04,😂,False
570,778,Post,2020-07-16,😡,False
580,749,Post,2021-01-21,🔥,True
515,632,Post,2023-09-30,👍,True
380,1042,Post,2024-10-21,👍,True
496,910,Post,2022-08-22,🔥,True
557,572,Post,2023-02-10,😢,True
1185,938,Post,2020-09-17,🔥,False
1177,190,Post,2021-05-24,🔥,False
614,1086,Post,2021-08-02,😡,False
41,11,Post,2022-06-16,😡,False
788,696,Post,2020-09-05,😡,False
830,481,Post,2021-08-20,😡,True
1320,593,Post,2022-01-13,😡,False
1148,38,Post,2024-07-27,🔥,False
500,980,Post,2023-12-09,😢,False
857,522,Post,2024-09-17,😡,False
422,928,Post,2021-10-05,😡,True
659,509,Post,2020-07-12,😂,True
719,229,Post,2021-11-17,😡,True
1102,931,Post,2024-09-21,👍,False
260,1103,Post,2021-02-18,😡,False
628,905,Post,2022-09-01,😢,False
886,871,Post,2024-02-10,🔥,False
118,168,Post,2023-06-29,😡,True
1232,389,Post,2020-08-03,😂,True
780,519,Post,2022-06-29,❤️,False
1182,432,Post,2020-03-05,👍,False
892,1187,Post,2025-01-12,😢,True
1088,728,Post,2023-07-10,😢,False
653,1178,Post,2021-09-19,👍,True
1287,768,Post,2023-09-30,🔥,False
436,852,Post,2021-05-19,😢,True
1355,621,Post,2024-12-10,😂,False
978,986,Post,2021-07-08,👍,False
70,728,Post,2021-06-07,😢,False
114,277,Post,2023-02-15,😂,True
1428,176,Post,2024-12-25,😂,False
578,525,Post,2023-03-11,😡,False
74,1103,Post,2021-11-17,😂,False
664,271,Post,2023-11-30,😂,False
1291,444,Post,2023-10-11,😢,False
548,1126,Post,2021-08-01,😂,False
690,690,Post,2021-03-01,🔥,False
800,840,Post,2020-03-14,❤️,True
693,557,Post,2024-12-17,❤️,True
1452,684,Post,2024-10-30,👍,False
442,21,Post,2023-03-19,🔥,False
329,964,Post,2021-11-06,🔥,False
268,1082,Post,2021-09-11,🔥,True
973,797,Post,2023-12-09,😡,False
1377,1040,Post,2021-04-03,😡,False
124,1138,Post,2023-11-22,😡,False
323,874,Post,2021-04-22,😢,True
481,840,Post,2020-06-29,😢,True
1303,384,Post,2023-10-31,😢,False
1396,628,Post,2023-07-13,😂,True
1314,585,Post,2024-02-03,❤️,False
95,116,Post,2023-04-16,😢,False
211,886,Post,2022-06-26,😂,True
980,1016,Post,2025-02-06,😢,False
286,570,Post,2020-04-12,😢,True
861,590,Post,2023-04-01,😡,True
1201,229,Post,2025-01-23,😢,True
1394,878,Post,2024-05-21,😡,False
45,965,Post,2021-12-21,❤️,False
1244,361,Post,2020-04-17,😂,True
203,796,Post,2022-03-14,😡,True
715,875,Post,2024-01-15,😡,False
1086,127,Post,2022-11-27,😢,True
427,110,Post,2022-03-18,😢,True
44,1073,Post,2024-03-04,👍,True
442,631,Post,2022-04-29,🔥,True
